POL,POD,Place of Delivery,Curr,D20,D40,Note,polName,podName,originalPlaceOfDelivery,feederD20,feederD40,baseD20,baseD40,feederPlaceOfReceipt,feederPlaceOfReceiptID,Place of Receipt
659527,649220,649220,USD,2270,2800,"1,2,4",YANTIAN,NEW YORK,NEW YORK,270,300,2000,2500,MANILA,659527,MANILA
659527,657301,657301,USD,2270,2800,"1,2,4",YANTIAN,NORFOLK,NORFOLK,270,300,2000,2500,MANILA,659527,MANILA
659527,656034,656034,USD,2270,2800,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,270,300,2000,2500,MANILA,659527,MANILA
659527,656290,656290,USD,2270,2800,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,270,300,2000,2500,MANILA,659527,MANILA
659527,656034,656775,USD,2870,3550,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",270,300,2600,3250,MANILA,659527,MANILA
659527,649220,660245,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",270,300,3040,3800,MANILA,659527,MANILA
659527,656034,656284,USD,2870,3550,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",270,300,2600,3250,MANILA,659527,MANILA
659527,656034,660242,USD,3070,3800,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",270,300,2800,3500,MANILA,659527,MANILA
659527,649220,656569,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",270,300,3040,3800,MANILA,659527,MANILA
659527,657301,656569,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",270,300,3040,3800,MANILA,659527,MANILA
659527,649220,660244,USD,3310,4100,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",270,300,3040,3800,MANILA,659527,MANILA
659527,657301,660244,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",270,300,3040,3800,MANILA,659527,MANILA
659527,649220,657532,USD,3190,3950,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",270,300,2920,3650,MANILA,659527,MANILA
659527,657301,657532,USD,3190,3950,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",270,300,2920,3650,MANILA,659527,MANILA
659527,649220,656909,USD,3350,4150,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",270,300,3080,3850,MANILA,659527,MANILA
659527,657301,656909,USD,3350,4150,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",270,300,3080,3850,MANILA,659527,MANILA
659527,657301,659550,USD,3270,4050,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",270,300,3000,3750,MANILA,659527,MANILA
659527,656290,660248,USD,2910,3600,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",270,300,2640,3300,MANILA,659527,MANILA
659527,656290,660243,USD,3190,3950,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",270,300,2920,3650,MANILA,659527,MANILA
659527,657301,660249,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",270,300,3040,3800,MANILA,659527,MANILA
659527,657301,657099,USD,3310,4100,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",270,300,3040,3800,MANILA,659527,MANILA
659527,656034,657527,USD,3110,3850,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",270,300,2840,3550,MANILA,659527,MANILA
659527,656034,659680,USD,3230,4000,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",270,300,2960,3700,MANILA,659527,MANILA
659527,657301,660207,USD,3230,4000,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",270,300,2960,3700,MANILA,659527,MANILA
659527,657301,657528,USD,3230,4000,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",270,300,2960,3700,MANILA,659527,MANILA
659527,657525,657525,USD,2350,2900,"1,2,4",YANTIAN,TAMPA,TAMPA,270,300,2080,2600,MANILA,659527,MANILA
659527,657381,657381,USD,2350,2900,"1,2,4",YANTIAN,HOUSTON,HOUSTON,270,300,2080,2600,MANILA,659527,MANILA
659527,660236,660236,USD,2350,2900,"1,2,4",YANTIAN,MOBILE,MOBILE,270,300,2080,2600,MANILA,659527,MANILA
659527,660203,660203,USD,2350,2900,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,270,300,2080,2600,MANILA,659527,MANILA
659527,657381,657529,USD,3310,4100,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",270,300,3040,3800,MANILA,659527,MANILA
659527,657381,657100,USD,3950,4900,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",270,300,3680,4600,MANILA,659527,MANILA
659527,660236,657527,USD,3550,4400,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",270,300,3280,4100,MANILA,659527,MANILA
659527,649304,649304,USD,2270,2800,"1,2,4",YANTIAN,MIAMI,MIAMI,270,300,2000,2500,MANILA,659527,MANILA
649133,660208,660208,USD,1970,2450,"1,2,4",KAOHSIUNG,BALTIMORE,BALTIMORE,90,100,1880,2350,KEELUNG,649133,KEELUNG
649133,649220,649220,USD,2010,2500,"1,2,4",KAOHSIUNG,NEW YORK,NEW YORK,90,100,1920,2400,KEELUNG,649133,KEELUNG
649133,657301,657301,USD,2010,2500,"1,2,4",KAOHSIUNG,NORFOLK,NORFOLK,90,100,1920,2400,KEELUNG,649133,KEELUNG
649133,656034,656034,USD,2010,2500,"1,2,4",KAOHSIUNG,SAVANNAH,SAVANNAH,90,100,1920,2400,KEELUNG,649133,KEELUNG
649133,656290,656290,USD,2010,2500,"1,2,4",KAOHSIUNG,CHARLESTON,CHARLESTON,90,100,1920,2400,KEELUNG,649133,KEELUNG
649133,656034,656775,USD,2610,3250,"1,2,4",KAOHSIUNG,SAVANNAH,"ATLANTA, GA",90,100,2520,3150,KEELUNG,649133,KEELUNG
649133,649220,660245,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"BUFFALO, NY",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,656034,656284,USD,2610,3250,"1,2,4",KAOHSIUNG,SAVANNAH,"CHARLOTTE, NC",90,100,2520,3150,KEELUNG,649133,KEELUNG
649133,656034,660242,USD,2810,3500,"1,2,4",KAOHSIUNG,SAVANNAH,"CHATSWORTH, GA",90,100,2720,3400,KEELUNG,649133,KEELUNG
649133,649220,656569,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"CHICAGO, IL",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,657301,656569,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"CHICAGO, IL",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,649220,660244,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"CINCINNATI, OH",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,657301,660244,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"CINCINNATI, OH",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,649220,657532,USD,2930,3650,"1,2,4",KAOHSIUNG,NEW YORK,"CLEVELAND, OH",90,100,2840,3550,KEELUNG,649133,KEELUNG
649133,657301,657532,USD,2930,3650,"1,2,4",KAOHSIUNG,NORFOLK,"CLEVELAND, OH",90,100,2840,3550,KEELUNG,649133,KEELUNG
649133,649220,656909,USD,3090,3850,"1,2,4",KAOHSIUNG,NEW YORK,"COLUMBUS, OH",90,100,3000,3750,KEELUNG,649133,KEELUNG
649133,657301,656909,USD,3090,3850,"1,2,4",KAOHSIUNG,NORFOLK,"COLUMBUS, OH",90,100,3000,3750,KEELUNG,649133,KEELUNG
649133,657301,659550,USD,3010,3750,"1,2,4",KAOHSIUNG,NORFOLK,"DETROIT, MI",90,100,2920,3650,KEELUNG,649133,KEELUNG
649133,656290,660248,USD,2650,3300,"1,2,4",KAOHSIUNG,CHARLESTON,"DILLON, SC",90,100,2560,3200,KEELUNG,649133,KEELUNG
649133,656290,660243,USD,2930,3650,"1,2,4",KAOHSIUNG,CHARLESTON,"GREER, SC",90,100,2840,3550,KEELUNG,649133,KEELUNG
649133,657301,660249,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"KANSAS CITY, KS",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,657301,657099,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"LOUISVILLE, KY",90,100,2960,3700,KEELUNG,649133,KEELUNG
649133,656034,657527,USD,2850,3550,"1,2,4",KAOHSIUNG,SAVANNAH,"MEMPHIS, TN",90,100,2760,3450,KEELUNG,649133,KEELUNG
649133,656034,659680,USD,2970,3700,"1,2,4",KAOHSIUNG,SAVANNAH,"NASHVILLE, TN",90,100,2880,3600,KEELUNG,649133,KEELUNG
649133,657301,660207,USD,2970,3700,"1,2,4",KAOHSIUNG,NORFOLK,"PHILADELPHIA, PA",90,100,2880,3600,KEELUNG,649133,KEELUNG
649133,657301,657528,USD,2970,3700,"1,2,4",KAOHSIUNG,NORFOLK,"ST LOUIS, MO",90,100,2880,3600,KEELUNG,649133,KEELUNG
649133,657525,657525,USD,2250,2800,"1,2,4",KAOHSIUNG,TAMPA,TAMPA,90,100,2160,2700,KEELUNG,649133,KEELUNG
649133,657381,657381,USD,2250,2800,"1,2,4",KAOHSIUNG,HOUSTON,HOUSTON,90,100,2160,2700,KEELUNG,649133,KEELUNG
649133,660236,660236,USD,2250,2800,"1,2,4",KAOHSIUNG,MOBILE,MOBILE,90,100,2160,2700,KEELUNG,649133,KEELUNG
649133,660203,660203,USD,2250,2800,"1,2,4",KAOHSIUNG,NEW ORLEANS,NEW ORLEANS,90,100,2160,2700,KEELUNG,649133,KEELUNG
649133,657381,657529,USD,3210,4000,"1,2,4",KAOHSIUNG,HOUSTON,"DALLAS, TX",90,100,3120,3900,KEELUNG,649133,KEELUNG
649133,657381,657100,USD,3850,4800,"1,2,4",KAOHSIUNG,HOUSTON,"DENVER, CO",90,100,3760,4700,KEELUNG,649133,KEELUNG
649133,660236,657527,USD,3450,4300,"1,2,4",KAOHSIUNG,MOBILE,"MEMPHIS, TN",90,100,3360,4200,KEELUNG,649133,KEELUNG
649133,649304,649304,USD,2010,2500,"1,2,4",KAOHSIUNG,MIAMI,MIAMI,90,100,1920,2400,KEELUNG,649133,KEELUNG
656182,660208,660208,USD,1970,2450,"1,2,4",KAOHSIUNG,BALTIMORE,BALTIMORE,90,100,1880,2350,TAICHUNG,656182,TAICHUNG
656182,649220,649220,USD,2010,2500,"1,2,4",KAOHSIUNG,NEW YORK,NEW YORK,90,100,1920,2400,TAICHUNG,656182,TAICHUNG
656182,657301,657301,USD,2010,2500,"1,2,4",KAOHSIUNG,NORFOLK,NORFOLK,90,100,1920,2400,TAICHUNG,656182,TAICHUNG
656182,656034,656034,USD,2010,2500,"1,2,4",KAOHSIUNG,SAVANNAH,SAVANNAH,90,100,1920,2400,TAICHUNG,656182,TAICHUNG
656182,656290,656290,USD,2010,2500,"1,2,4",KAOHSIUNG,CHARLESTON,CHARLESTON,90,100,1920,2400,TAICHUNG,656182,TAICHUNG
656182,656034,656775,USD,2610,3250,"1,2,4",KAOHSIUNG,SAVANNAH,"ATLANTA, GA",90,100,2520,3150,TAICHUNG,656182,TAICHUNG
656182,649220,660245,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"BUFFALO, NY",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,656034,656284,USD,2610,3250,"1,2,4",KAOHSIUNG,SAVANNAH,"CHARLOTTE, NC",90,100,2520,3150,TAICHUNG,656182,TAICHUNG
656182,656034,660242,USD,2810,3500,"1,2,4",KAOHSIUNG,SAVANNAH,"CHATSWORTH, GA",90,100,2720,3400,TAICHUNG,656182,TAICHUNG
656182,649220,656569,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"CHICAGO, IL",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,657301,656569,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"CHICAGO, IL",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,649220,660244,USD,3050,3800,"1,2,4",KAOHSIUNG,NEW YORK,"CINCINNATI, OH",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,657301,660244,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"CINCINNATI, OH",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,649220,657532,USD,2930,3650,"1,2,4",KAOHSIUNG,NEW YORK,"CLEVELAND, OH",90,100,2840,3550,TAICHUNG,656182,TAICHUNG
656182,657301,657532,USD,2930,3650,"1,2,4",KAOHSIUNG,NORFOLK,"CLEVELAND, OH",90,100,2840,3550,TAICHUNG,656182,TAICHUNG
656182,649220,656909,USD,3090,3850,"1,2,4",KAOHSIUNG,NEW YORK,"COLUMBUS, OH",90,100,3000,3750,TAICHUNG,656182,TAICHUNG
656182,657301,656909,USD,3090,3850,"1,2,4",KAOHSIUNG,NORFOLK,"COLUMBUS, OH",90,100,3000,3750,TAICHUNG,656182,TAICHUNG
656182,657301,659550,USD,3010,3750,"1,2,4",KAOHSIUNG,NORFOLK,"DETROIT, MI",90,100,2920,3650,TAICHUNG,656182,TAICHUNG
656182,656290,660248,USD,2650,3300,"1,2,4",KAOHSIUNG,CHARLESTON,"DILLON, SC",90,100,2560,3200,TAICHUNG,656182,TAICHUNG
656182,656290,660243,USD,2930,3650,"1,2,4",KAOHSIUNG,CHARLESTON,"GREER, SC",90,100,2840,3550,TAICHUNG,656182,TAICHUNG
656182,657301,660249,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"KANSAS CITY, KS",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,657301,657099,USD,3050,3800,"1,2,4",KAOHSIUNG,NORFOLK,"LOUISVILLE, KY",90,100,2960,3700,TAICHUNG,656182,TAICHUNG
656182,656034,657527,USD,2850,3550,"1,2,4",KAOHSIUNG,SAVANNAH,"MEMPHIS, TN",90,100,2760,3450,TAICHUNG,656182,TAICHUNG
656182,656034,659680,USD,2970,3700,"1,2,4",KAOHSIUNG,SAVANNAH,"NASHVILLE, TN",90,100,2880,3600,TAICHUNG,656182,TAICHUNG
656182,657301,660207,USD,2970,3700,"1,2,4",KAOHSIUNG,NORFOLK,"PHILADELPHIA, PA",90,100,2880,3600,TAICHUNG,656182,TAICHUNG
656182,657301,657528,USD,2970,3700,"1,2,4",KAOHSIUNG,NORFOLK,"ST LOUIS, MO",90,100,2880,3600,TAICHUNG,656182,TAICHUNG
656182,657525,657525,USD,2250,2800,"1,2,4",KAOHSIUNG,TAMPA,TAMPA,90,100,2160,2700,TAICHUNG,656182,TAICHUNG
656182,657381,657381,USD,2250,2800,"1,2,4",KAOHSIUNG,HOUSTON,HOUSTON,90,100,2160,2700,TAICHUNG,656182,TAICHUNG
656182,660236,660236,USD,2250,2800,"1,2,4",KAOHSIUNG,MOBILE,MOBILE,90,100,2160,2700,TAICHUNG,656182,TAICHUNG
656182,660203,660203,USD,2250,2800,"1,2,4",KAOHSIUNG,NEW ORLEANS,NEW ORLEANS,90,100,2160,2700,TAICHUNG,656182,TAICHUNG
656182,657381,657529,USD,3210,4000,"1,2,4",KAOHSIUNG,HOUSTON,"DALLAS, TX",90,100,3120,3900,TAICHUNG,656182,TAICHUNG
656182,657381,657100,USD,3850,4800,"1,2,4",KAOHSIUNG,HOUSTON,"DENVER, CO",90,100,3760,4700,TAICHUNG,656182,TAICHUNG
656182,660236,657527,USD,3450,4300,"1,2,4",KAOHSIUNG,MOBILE,"MEMPHIS, TN",90,100,3360,4200,TAICHUNG,656182,TAICHUNG
656182,649304,649304,USD,2010,2500,"1,2,4",KAOHSIUNG,MIAMI,MIAMI,90,100,1920,2400,TAICHUNG,656182,TAICHUNG
653435,660208,660208,USD,2015,2500,"1,2,4",KAOHSIUNG,BALTIMORE,BALTIMORE,135,150,1880,2350,TAOYUAN,653435,TAOYUAN
653435,649220,649220,USD,2055,2550,"1,2,4",KAOHSIUNG,NEW YORK,NEW YORK,135,150,1920,2400,TAOYUAN,653435,TAOYUAN
653435,657301,657301,USD,2055,2550,"1,2,4",KAOHSIUNG,NORFOLK,NORFOLK,135,150,1920,2400,TAOYUAN,653435,TAOYUAN
653435,656034,656034,USD,2055,2550,"1,2,4",KAOHSIUNG,SAVANNAH,SAVANNAH,135,150,1920,2400,TAOYUAN,653435,TAOYUAN
653435,656290,656290,USD,2055,2550,"1,2,4",KAOHSIUNG,CHARLESTON,CHARLESTON,135,150,1920,2400,TAOYUAN,653435,TAOYUAN
653435,656034,656775,USD,2655,3300,"1,2,4",KAOHSIUNG,SAVANNAH,"ATLANTA, GA",135,150,2520,3150,TAOYUAN,653435,TAOYUAN
653435,649220,660245,USD,3095,3850,"1,2,4",KAOHSIUNG,NEW YORK,"BUFFALO, NY",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,656034,656284,USD,2655,3300,"1,2,4",KAOHSIUNG,SAVANNAH,"CHARLOTTE, NC",135,150,2520,3150,TAOYUAN,653435,TAOYUAN
653435,656034,660242,USD,2855,3550,"1,2,4",KAOHSIUNG,SAVANNAH,"CHATSWORTH, GA",135,150,2720,3400,TAOYUAN,653435,TAOYUAN
653435,649220,656569,USD,3095,3850,"1,2,4",KAOHSIUNG,NEW YORK,"CHICAGO, IL",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,657301,656569,USD,3095,3850,"1,2,4",KAOHSIUNG,NORFOLK,"CHICAGO, IL",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,649220,660244,USD,3095,3850,"1,2,4",KAOHSIUNG,NEW YORK,"CINCINNATI, OH",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,657301,660244,USD,3095,3850,"1,2,4",KAOHSIUNG,NORFOLK,"CINCINNATI, OH",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,649220,657532,USD,2975,3700,"1,2,4",KAOHSIUNG,NEW YORK,"CLEVELAND, OH",135,150,2840,3550,TAOYUAN,653435,TAOYUAN
653435,657301,657532,USD,2975,3700,"1,2,4",KAOHSIUNG,NORFOLK,"CLEVELAND, OH",135,150,2840,3550,TAOYUAN,653435,TAOYUAN
653435,649220,656909,USD,3135,3900,"1,2,4",KAOHSIUNG,NEW YORK,"COLUMBUS, OH",135,150,3000,3750,TAOYUAN,653435,TAOYUAN
653435,657301,656909,USD,3135,3900,"1,2,4",KAOHSIUNG,NORFOLK,"COLUMBUS, OH",135,150,3000,3750,TAOYUAN,653435,TAOYUAN
653435,657301,659550,USD,3055,3800,"1,2,4",KAOHSIUNG,NORFOLK,"DETROIT, MI",135,150,2920,3650,TAOYUAN,653435,TAOYUAN
653435,656290,660248,USD,2695,3350,"1,2,4",KAOHSIUNG,CHARLESTON,"DILLON, SC",135,150,2560,3200,TAOYUAN,653435,TAOYUAN
653435,656290,660243,USD,2975,3700,"1,2,4",KAOHSIUNG,CHARLESTON,"GREER, SC",135,150,2840,3550,TAOYUAN,653435,TAOYUAN
653435,657301,660249,USD,3095,3850,"1,2,4",KAOHSIUNG,NORFOLK,"KANSAS CITY, KS",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,657301,657099,USD,3095,3850,"1,2,4",KAOHSIUNG,NORFOLK,"LOUISVILLE, KY",135,150,2960,3700,TAOYUAN,653435,TAOYUAN
653435,656034,657527,USD,2895,3600,"1,2,4",KAOHSIUNG,SAVANNAH,"MEMPHIS, TN",135,150,2760,3450,TAOYUAN,653435,TAOYUAN
653435,656034,659680,USD,3015,3750,"1,2,4",KAOHSIUNG,SAVANNAH,"NASHVILLE, TN",135,150,2880,3600,TAOYUAN,653435,TAOYUAN
653435,657301,660207,USD,3015,3750,"1,2,4",KAOHSIUNG,NORFOLK,"PHILADELPHIA, PA",135,150,2880,3600,TAOYUAN,653435,TAOYUAN
653435,657301,657528,USD,3015,3750,"1,2,4",KAOHSIUNG,NORFOLK,"ST LOUIS, MO",135,150,2880,3600,TAOYUAN,653435,TAOYUAN
653435,657525,657525,USD,2295,2850,"1,2,4",KAOHSIUNG,TAMPA,TAMPA,135,150,2160,2700,TAOYUAN,653435,TAOYUAN
653435,657381,657381,USD,2295,2850,"1,2,4",KAOHSIUNG,HOUSTON,HOUSTON,135,150,2160,2700,TAOYUAN,653435,TAOYUAN
653435,660236,660236,USD,2295,2850,"1,2,4",KAOHSIUNG,MOBILE,MOBILE,135,150,2160,2700,TAOYUAN,653435,TAOYUAN
653435,660203,660203,USD,2295,2850,"1,2,4",KAOHSIUNG,NEW ORLEANS,NEW ORLEANS,135,150,2160,2700,TAOYUAN,653435,TAOYUAN
653435,657381,657529,USD,3255,4050,"1,2,4",KAOHSIUNG,HOUSTON,"DALLAS, TX",135,150,3120,3900,TAOYUAN,653435,TAOYUAN
653435,657381,657100,USD,3895,4850,"1,2,4",KAOHSIUNG,HOUSTON,"DENVER, CO",135,150,3760,4700,TAOYUAN,653435,TAOYUAN
653435,660236,657527,USD,3495,4350,"1,2,4",KAOHSIUNG,MOBILE,"MEMPHIS, TN",135,150,3360,4200,TAOYUAN,653435,TAOYUAN
653435,649304,649304,USD,2055,2550,"1,2,4",KAOHSIUNG,MIAMI,MIAMI,135,150,1920,2400,TAOYUAN,653435,TAOYUAN
657624,660208,660208,USD,2050,2550,"1,2,4",YANTIAN,BALTIMORE,BALTIMORE,90,100,1960,2450,BANGKOK,657624,BANGKOK
657624,649220,649220,USD,2090,2600,"1,2,4",YANTIAN,NEW YORK,NEW YORK,90,100,2000,2500,BANGKOK,657624,BANGKOK
657624,657301,657301,USD,2090,2600,"1,2,4",YANTIAN,NORFOLK,NORFOLK,90,100,2000,2500,BANGKOK,657624,BANGKOK
657624,656034,656034,USD,2090,2600,"1,2,4",YANTIAN,SAVANNAH,SAVANNAH,90,100,2000,2500,BANGKOK,657624,BANGKOK
657624,656290,656290,USD,2090,2600,"1,2,4",YANTIAN,CHARLESTON,CHARLESTON,90,100,2000,2500,BANGKOK,657624,BANGKOK
657624,656034,656775,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"ATLANTA, GA",90,100,2600,3250,BANGKOK,657624,BANGKOK
657624,649220,660245,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"BUFFALO, NY",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,656034,656284,USD,2690,3350,"1,2,4",YANTIAN,SAVANNAH,"CHARLOTTE, NC",90,100,2600,3250,BANGKOK,657624,BANGKOK
657624,656034,660242,USD,2890,3600,"1,2,4",YANTIAN,SAVANNAH,"CHATSWORTH, GA",90,100,2800,3500,BANGKOK,657624,BANGKOK
657624,649220,656569,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CHICAGO, IL",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,657301,656569,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CHICAGO, IL",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,649220,660244,USD,3130,3900,"1,2,4",YANTIAN,NEW YORK,"CINCINNATI, OH",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,657301,660244,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"CINCINNATI, OH",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,649220,657532,USD,3010,3750,"1,2,4",YANTIAN,NEW YORK,"CLEVELAND, OH",90,100,2920,3650,BANGKOK,657624,BANGKOK
657624,657301,657532,USD,3010,3750,"1,2,4",YANTIAN,NORFOLK,"CLEVELAND, OH",90,100,2920,3650,BANGKOK,657624,BANGKOK
657624,649220,656909,USD,3170,3950,"1,2,4",YANTIAN,NEW YORK,"COLUMBUS, OH",90,100,3080,3850,BANGKOK,657624,BANGKOK
657624,657301,656909,USD,3170,3950,"1,2,4",YANTIAN,NORFOLK,"COLUMBUS, OH",90,100,3080,3850,BANGKOK,657624,BANGKOK
657624,657301,659550,USD,3090,3850,"1,2,4",YANTIAN,NORFOLK,"DETROIT, MI",90,100,3000,3750,BANGKOK,657624,BANGKOK
657624,656290,660248,USD,2730,3400,"1,2,4",YANTIAN,CHARLESTON,"DILLON, SC",90,100,2640,3300,BANGKOK,657624,BANGKOK
657624,656290,660243,USD,3010,3750,"1,2,4",YANTIAN,CHARLESTON,"GREER, SC",90,100,2920,3650,BANGKOK,657624,BANGKOK
657624,657301,660249,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"KANSAS CITY, KS",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,657301,657099,USD,3130,3900,"1,2,4",YANTIAN,NORFOLK,"LOUISVILLE, KY",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,656034,657527,USD,2930,3650,"1,2,4",YANTIAN,SAVANNAH,"MEMPHIS, TN",90,100,2840,3550,BANGKOK,657624,BANGKOK
657624,656034,659680,USD,3050,3800,"1,2,4",YANTIAN,SAVANNAH,"NASHVILLE, TN",90,100,2960,3700,BANGKOK,657624,BANGKOK
657624,657301,660207,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"PHILADELPHIA, PA",90,100,2960,3700,BANGKOK,657624,BANGKOK
657624,657301,657528,USD,3050,3800,"1,2,4",YANTIAN,NORFOLK,"ST LOUIS, MO",90,100,2960,3700,BANGKOK,657624,BANGKOK
657624,657525,657525,USD,2170,2700,"1,2,4",YANTIAN,TAMPA,TAMPA,90,100,2080,2600,BANGKOK,657624,BANGKOK
657624,657381,657381,USD,2170,2700,"1,2,4",YANTIAN,HOUSTON,HOUSTON,90,100,2080,2600,BANGKOK,657624,BANGKOK
657624,660236,660236,USD,2170,2700,"1,2,4",YANTIAN,MOBILE,MOBILE,90,100,2080,2600,BANGKOK,657624,BANGKOK
657624,660203,660203,USD,2170,2700,"1,2,4",YANTIAN,NEW ORLEANS,NEW ORLEANS,90,100,2080,2600,BANGKOK,657624,BANGKOK
657624,657381,657529,USD,3130,3900,"1,2,4",YANTIAN,HOUSTON,"DALLAS, TX",90,100,3040,3800,BANGKOK,657624,BANGKOK
657624,657381,657100,USD,3770,4700,"1,2,4",YANTIAN,HOUSTON,"DENVER, CO",90,100,3680,4600,BANGKOK,657624,BANGKOK
657624,660236,657527,USD,3370,4200,"1,2,4",YANTIAN,MOBILE,"MEMPHIS, TN",90,100,3280,4100,BANGKOK,657624,BANGKOK
657624,649304,649304,USD,2090,2600,"1,2,4",YANTIAN,MIAMI,MIAMI,90,100,2000,2500,BANGKOK,657624,BANGKOK
656830,660208,660208,USD,2220,2750,"1,2,4",LAEM CHABANG,BALTIMORE,BALTIMORE,180,200,2040,2550,LAT KRABANG,656830,LAT KRABANG
656830,649220,649220,USD,2180,2700,"1,2,4",LAEM CHABANG,NEW YORK,NEW YORK,180,200,2000,2500,LAT KRABANG,656830,LAT KRABANG
656830,657301,657301,USD,2180,2700,"1,2,4",LAEM CHABANG,NORFOLK,NORFOLK,180,200,2000,2500,LAT KRABANG,656830,LAT KRABANG
656830,656034,656034,USD,2180,2700,"1,2,4",LAEM CHABANG,SAVANNAH,SAVANNAH,180,200,2000,2500,LAT KRABANG,656830,LAT KRABANG
656830,656290,656290,USD,2180,2700,"1,2,4",LAEM CHABANG,CHARLESTON,CHARLESTON,180,200,2000,2500,LAT KRABANG,656830,LAT KRABANG
656830,656034,656775,USD,2780,3450,"1,2,4",LAEM CHABANG,SAVANNAH,"ATLANTA, GA",180,200,2600,3250,LAT KRABANG,656830,LAT KRABANG
656830,649220,660245,USD,3220,4000,"1,2,4",LAEM CHABANG,NEW YORK,"BUFFALO, NY",180,200,3040,3800,LAT KRABANG,656830,LAT KRABANG
